ns_queue,ew_queue,ns_wait,ew_wait,ns_count,ew_count,ns_speed,ew_speed,time_since_switch,delta_queue,decision
5,0,61.0,0.0,7,4,3.9981025847530556,47.7120020902487,1,5,0
6,1,66.0,0.0,8,4,3.4880261787906477,46.635370865589806,1,5,0
6,0,72.0,0.0,8,4,3.5087186958352827,46.94192717424423,1,6,0
5,1,28.0,0.0,6,6,4.641715107130195,25.530649956461826,1,4,0
4,1,16.0,0.0,6,7,4.785672183851048,22.613850863717598,1,3,0
2,1,5.0,1.0,6,7,5.0673144767626885,23.22450711900368,1,1,0
0,2,0.0,3.0,6,7,3.1504455672998937,23.264443954277503,1,-2,1
0,2,0.0,5.0,6,7,4.433816702027206,24.029644549723734,2,-2,1
1,3,0.0,8.0,9,5,3.3756433885362065,36.42641078703796,3,-2,1
0,3,0.0,11.0,5,7,6.547942587302172,23.877224575878635,4,-3,1
0,5,0.0,16.0,7,5,5.300433521454294,34.740276585699334,5,-5,1
0,5,0.0,21.0,3,7,14.382775563455604,23.605601530206847,6,-5,1
0,5,0.0,26.0,4,5,10.69086644552441,34.72953404481283,7,-5,1
1,5,0.0,31.0,4,5,10.748569472038891,34.72852162092006,8,-4,1
0,6,0.0,36.0,2,7,21.426426293170337,24.395276789003464,9,-6,1
0,5,0.0,41.0,2,6,22.418136569532617,29.134579421957795,10,-5,1
0,5,0.0,46.0,2,6,23.17288629986677,29.318659252952397,11,-5,1
0,5,0.0,51.0,1,6,49.2807991236262,29.430178490856974,12,-5,1
0,6,0.0,56.0,0,8,55.56,21.64372572753833,13,-6,1
0,5,0.0,61.0,1,7,53.954289494133555,25.047219960208047,14,-5,1
0,5,0.0,66.0,1,7,55.23125169185137,24.824974786311152,15,-5,1
0,7,0.0,73.0,1,7,54.867730972018634,24.81368713667512,16,-7,1
0,8,0.0,80.0,0,8,55.56,21.70663464052729,17,-8,1
0,7,0.0,87.0,0,8,55.56,21.805262364491682,18,-7,1
0,7,0.0,94.0,0,8,55.56,21.865491579428756,19,-7,1
0,7,0.0,101.0,0,8,55.56,21.94678799328579,20,-7,1
1,7,0.0,108.0,1,8,41.67,21.793029418479605,21,-6,1
0,7,0.0,115.0,1,8,43.241046211291106,21.73620813784045,22,-7,1
0,7,0.0,122.0,1,8,45.69001433533151,21.721593532783942,23,-7,1
1,7,0.0,129.0,2,8,22.391649792630925,21.70951402696653,24,-6,1
0,8,0.0,137.0,2,8,23.189192773002432,21.70557313841273,25,-8,1
1,8,0.0,145.0,2,9,15.755336443996057,18.773911680890496,26,-7,1
1,8,0.0,153.0,3,9,10.78331343824432,18.976492454543607,27,-7,1
0,8,0.0,161.0,4,8,9.004261421327246,21.705,28,-8,1
0,8,0.0,169.0,4,8,9.821529673230405,21.705,29,-8,1
0,9,0.0,177.0,3,9,12.576572589535346,19.293333333333333,30,-9,1
0,6,0.0,126.0,3,9,11.434098333415259,16.644049506687768,31,-6,1
2,4,2.0,83.0,3,9,9.483329844761192,17.227244651125407,32,-2,1
2,2,4.0,47.0,3,9,9.361503651580456,17.807122950741864,33,0,1
2,2,6.0,19.0,3,10,9.298284677216968,14.463413611080231,34,0,1
3,0,9.0,0.0,3,10,9.273928024479444,15.457175188262914,35,3,0
3,0,12.0,0.0,3,10,9.267888356126322,17.2151527892894,1,3,0
3,0,15.0,0.0,3,9,9.263769124057482,18.102784125043208,1,3,0
3,1,18.0,0.0,3,9,9.261052060245905,18.8588465702158,1,2,0
3,0,21.0,0.0,3,8,9.26031938906892,21.144710472436646,1,3,0
3,0,24.0,0.0,3,7,9.260209928839176,25.76271485260336,1,3,0
3,2,27.0,0.0,3,9,9.260081715296286,18.186516266735595,1,1,0
3,0,30.0,0.0,3,7,9.260022621445744,24.76398729905653,1,3,0
3,0,33.0,0.0,3,7,9.26,25.777712291886793,1,3,0
3,1,36.0,0.0,3,6,9.26,29.262056311723867,1,2,0
4,0,39.0,0.0,4,4,6.945,46.09612272914896,1,4,0
3,0,42.0,0.0,4,4,7.06070098484129,47.55265587739054,1,3,0
3,1,45.0,0.0,4,5,7.235484135357353,37.1879014321227,1,2,0
5,0,48.0,0.0,6,4,4.7766545932209326,47.032685348606435,1,5,0
3,1,51.0,0.0,6,5,4.892104567817891,34.099064281702134,1,2,0
3,1,54.0,0.0,6,6,5.058748341893642,29.11982595059003,1,2,0
4,0,58.0,0.0,6,5,5.135884908799389,35.51800059706311,1,4,0
5,0,63.0,0.0,6,4,4.796306919245982,46.468147155451526,1,5,0
6,1,68.0,0.0,7,4,4.002441902595566,45.20444108748052,1,5,0
5,0,73.0,0.0,7,4,4.084848639866623,46.74539917176881,1,5,0
6,0,79.0,0.0,7,4,4.184093162505414,48.17952378092088,1,6,0
7,2,85.0,0.0,8,5,3.5096259577442,34.39659493001692,1,5,0
6,0,91.0,0.0,8,5,3.493493128373684,35.706439439523606,1,6,0
7,0,98.0,0.0,8,5,3.482996550935732,36.27068542238289,1,7,0
8,1,106.0,0.0,8,5,3.475234782286466,35.85784466337142,1,7,0
8,0,114.0,0.0,8,4,3.473401852194314,45.988249056104664,1,8,0
8,0,122.0,0.0,8,4,3.4725930572824177,45.844193072430656,1,8,0
8,1,130.0,0.0,8,5,3.472556625416586,35.17137448023782,1,7,0
8,0,138.0,0.0,8,5,3.4725156117321045,34.8140773150093,1,8,0
6,0,80.0,0.0,6,6,4.63,25.404561571713305,1,6,0
4,3,44.0,2.0,6,7,4.779980254396025,22.19391767692054,1,1,0
2,3,23.0,5.0,6,7,5.050704529378167,22.72587614157151,1,-1,0
0,3,0.0,8.0,6,7,3.1668056699519185,22.392204837104266,1,-3,1
0,4,0.0,12.0,6,7,4.141302172341714,22.753846574571703,2,-4,1
1,5,0.0,16.0,9,6,3.0233313109772815,28.955674629459747,3,-4,1
1,5,0.0,21.0,6,8,4.596883409838232,20.149340606505618,4,-4,1
0,5,0.0,25.0,7,7,4.779536335624438,24.13505514002375,5,-5,1
0,5,0.0,30.0,4,8,7.8173165866138135,20.436729455507788,6,-5,1
2,6,0.0,36.0,8,6,3.721017423870246,28.941569416684064,7,-4,1
0,6,0.0,42.0,6,6,5.39870425446469,28.94031634495361,8,-6,1
0,6,0.0,48.0,4,8,7.594450192389791,20.555809113490994,9,-6,1
1,6,0.0,54.0,4,7,8.526516525185496,24.115671830443482,10,-5,1
0,6,0.0,60.0,5,6,6.485242283257756,28.940052825011104,11,-6,1
0,6,0.0,66.0,3,8,12.95808414970386,20.680612328659045,12,-6,1
0,6,0.0,72.0,3,7,13.57036147433652,24.47523010143279,13,-6,1
0,6,0.0,78.0,3,6,15.649112670541287,28.939999999999998,14,-6,1
1,6,0.0,84.0,3,7,13.45142847766229,24.290375598852652,15,-5,1
0,6,0.0,90.0,2,6,20.632827732115985,28.939999999999998,16,-6,1
0,6,0.0,96.0,2,6,21.866381148272446,28.939999999999998,17,-6,1
0,6,0.0,102.0,2,6,22.95370482692986,28.939999999999998,18,-6,1
0,6,0.0,108.0,1,6,49.19432395857759,28.939999999999998,19,-6,1
1,6,0.0,114.0,1,7,41.67,24.109770769522786,20,-5,1
0,6,0.0,120.0,1,7,44.05391182038468,24.443948690057734,21,-6,1
0,6,0.0,126.0,2,6,22.61647215827105,28.939999999999998,22,-6,1
0,6,0.0,132.0,2,6,23.66835724791016,28.939999999999998,23,-6,1
0,7,0.0,138.0,1,7,50.94033694910351,24.805714285714284,24,-7,1
0,6,0.0,144.0,0,8,55.56,21.534996558607965,25,-6,1
0,6,0.0,150.0,1,7,52.93171779470116,25.096987987038283,26,-6,1
0,7,0.0,156.0,1,8,53.3559753668594,21.964742210788927,27,-7,1
0,6,0.0,162.0,0,8,55.56,22.053553638645667,28,-6,1
0,6,0.0,168.0,0,8,55.56,22.015526348744743,29,-6,1
1,6,0.0,174.0,1,8,41.67,21.983126725894536,30,-5,1
0,5,0.0,115.0,1,8,43.0021929499507,18.84145092960678,31,-5,1
0,5,0.0,86.0,1,9,44.409222069061364,17.072791939552694,32,-5,1
0,2,0.0,56.0,1,9,46.22974003616721,17.689586997806916,33,-2,1
0,1,0.0,28.0,1,9,47.89172297565267,17.449358072394595,34,-1,1
0,0,0.0,0.0,1,9,48.36562489246997,17.302604445833033,35,0,1
1,0,0.0,0.0,2,9,14.987812446234981,18.806318443782438,36,1,0
0,0,0.0,0.0,2,8,14.948133446236469,20.593318557313523,1,0,1
1,2,1.0,0.0,2,9,15.758492183721225,18.984982321700734,2,-1,1
1,0,2.0,0.0,2,8,16.662847882475482,20.489571422608698,3,1,0
1,0,3.0,0.0,2,7,17.528006882657518,24.684686956757766,1,1,0
2,1,4.0,0.0,3,8,10.077788405375788,21.385590467422922,1,1,0
2,0,5.0,0.0,4,6,7.208814396786892,29.469526290010947,1,2,0
2,0,7.0,0.0,4,6,7.593547182623696,31.28501557659145,1,2,0
3,1,9.0,0.0,5,5,6.302980015458241,36.96347984310181,1,2,0
3,0,11.0,0.0,6,4,5.344289559151465,47.93677644732814,1,3,0
2,0,13.0,0.0,6,4,5.223962358153602,48.33775805712422,1,2,0
4,1,16.0,0.0,7,5,4.278183281545992,37.567346517862575,1,3,0
5,0,21.0,0.0,7,3,4.11278250505469,63.47057138864781,1,5,0
5,1,26.0,0.0,7,4,4.033642691763936,44.62004826910777,1,4,0
7,1,33.0,0.0,7,5,3.974421542646991,34.960158977613176,1,6,0
8,0,40.0,0.0,8,4,3.4738442598471275,45.45400727480512,1,8,0
7,0,47.0,0.0,8,4,3.5304959639347993,46.08173610470069,1,7,0
7,2,54.0,0.0,8,6,3.479663211032607,29.449015116696007,1,5,0
8,0,62.0,0.0,8,5,3.4727353462973545,36.53937602601597,1,8,0
8,0,70.0,0.0,8,5,3.4725848416184126,35.92567835004,1,8,0
8,1,78.0,0.0,8,6,3.4725179728012607,29.32864463578125,1,7,0
8,0,86.0,0.0,8,5,3.4725,36.29318197244464,1,8,0
8,0,94.0,0.0,8,5,3.4725,35.644578899352005,1,8,0
8,1,102.0,0.0,8,5,3.4725,37.01634694227002,1,7,0
8,1,110.0,0.0,8,5,3.4725031504494392,34.82258309980655,1,7,0
8,0,118.0,0.0,8,5,3.472503815658821,35.45137856273713,1,8,0
8,1,126.0,0.0,8,5,3.4725,35.58047235288657,1,7,0
8,1,134.0,0.0,8,5,3.4725,35.936959051573545,1,7,0
6,1,93.0,1.0,6,7,4.63,22.30444052850573,1,5,0
4,2,62.0,2.0,6,8,4.769287969115754,19.957452281147326,1,2,0
2,2,30.0,3.0,6,9,5.006330366462438,17.827621438116214,1,0,0
0,1,0.0,4.0,7,8,2.649587023296955,21.065661147286498,1,-1,1
0,2,0.0,6.0,6,9,4.02610376734174,18.196055781877803,2,-2,1
1,4,0.0,9.0,9,8,3.00461984422902,21.943803582382827,3,-3,1
1,4,0.0,13.0,6,10,4.4296276426545,16.401105045665997,4,-3,1
0,6,0.0,18.0,7,10,4.761294984156437,17.051379688305126,5,-6,1
0,6,0.0,23.0,4,12,7.735176146853992,13.789940631670111,6,-6,1
1,6,0.0,29.0,7,10,4.647189688692888,17.375886563328372,7,-5,1
0,8,0.0,37.0,5,10,7.726025646626402,17.37070259876729,8,-8,1
1,9,0.0,46.0,4,12,7.49495984934151,13.980724608884747,9,-8,1
1,10,0.0,56.0,5,10,5.870226208149818,17.36448740463383,10,-9,1
0,10,0.0,66.0,5,10,6.482437026990825,17.364231912170006,11,-10,1
0,10,0.0,76.0,2,11,18.062126572788692,15.397452825173332,12,-10,1
0,10,0.0,86.0,3,10,12.374096422993796,17.36401683971814,13,-10,1
1,10,0.0,96.0,4,10,9.143815764931894,17.36400659352021,14,-9,1
0,10,0.0,106.0,2,12,20.438603638748965,13.741493051433972,15,-10,1
0,10,0.0,116.0,3,10,13.168721277052535,17.364002423898036,16,-10,1
0,10,0.0,126.0,3,10,15.41736743138482,17.364002700072398,17,-10,1
1,10,0.0,136.0,3,10,12.251671641691871,17.3640025013378,18,-9,1
0,10,0.0,146.0,1,11,43.886598722757775,15.450170044346635,19,-10,1
0,10,0.0,156.0,2,10,21.830400318277533,17.363999999999997,20,-10,1
0,10,0.0,166.0,2,10,23.17002962087048,17.363999999999997,21,-10,1
0,10,0.0,176.0,1,10,48.94626594854519,17.363999999999997,22,-10,1
1,10,0.0,186.0,1,11,41.67,15.375539715842091,23,-9,1
0,10,0.0,196.0,2,10,20.595640454229432,17.363999999999997,24,-10,1
0,10,0.0,206.0,2,10,22.674925347205715,17.363999999999997,25,-10,1
0,10,0.0,216.0,2,10,23.61445517982285,17.363999999999997,26,-10,1
0,10,0.0,226.0,1,10,49.45838321052026,17.363999999999997,27,-10,1
0,10,0.0,236.0,1,10,45.438186958400536,17.363999999999997,28,-10,1
1,10,0.0,246.0,2,10,20.902085696169646,17.363999999999997,29,-9,1
0,10,0.0,256.0,2,10,21.269244195870815,17.363999999999997,30,-10,1
1,8,1.0,203.0,2,10,21.601295868928126,15.014150636344215,31,-7,1
2,6,2.0,151.0,3,10,14.439606514953747,15.492266288202648,32,-4,1
1,4,3.0,102.0,3,10,14.683495241647563,16.019702511328536,33,-3,1
1,2,4.0,52.0,3,10,14.360926358526967,14.830574169061965,34,-1,1
1,0,5.0,0.0,3,10,14.103069222647411,15.727323470638357,35,1,0
3,0,7.0,0.0,4,10,10.467125833083113,16.70177558210235,1,3,0
2,0,9.0,0.0,4,8,10.453959451620372,20.965440010635596,1,2,0
3,2,12.0,0.0,4,10,10.434320357776057,17.69759553219141,1,1,0
4,0,16.0,0.0,4,8,10.423808322060044,21.569148448762242,1,4,0
5,0,20.0,0.0,5,8,5.557355756288187,22.76482692804582,1,5,0
4,2,24.0,0.0,5,8,6.036404532910287,20.91072709026168,1,2,0
4,0,28.0,0.0,5,8,6.483195250041009,22.401452657883514,1,4,0
4,0,32.0,0.0,5,6,6.777850548968088,29.308822174112304,1,4,0
4,2,36.0,0.0,5,8,6.973371928174608,21.513763258949144,1,2,0
4,0,40.0,0.0,5,7,6.371515214302205,25.696371956777305,1,4,0
4,0,44.0,0.0,5,6,5.588693277384293,30.943436024632163,1,4,0
4,2,48.0,0.0,5,7,5.577395033096918,25.049364534524795,1,2,0
6,0,53.0,0.0,6,6,4.630249890687204,29.592400343129878,1,6,0
5,0,58.0,0.0,6,6,4.777737311170685,30.258251875204024,1,5,0
5,0,63.0,0.0,6,6,4.968240702873252,29.126192609173913,1,5,0
5,0,68.0,0.0,6,4,5.10674940994087,46.44723469711939,1,5,0
5,0,73.0,0.0,6,4,4.956315502820709,47.66348088486071,1,5,0
5,1,78.0,0.0,6,4,4.717326568870967,45.398547675137976,1,4,0
6,0,83.0,0.0,7,3,3.9839021061339746,62.84034199195738,1,6,0
5,0,88.0,0.0,7,3,4.05386646289663,63.41781680385424,1,5,0
6,1,94.0,0.0,7,3,4.121526348938149,59.480139720404,1,5,0
7,0,100.0,0.0,8,3,3.601310564833149,61.11133223951617,1,7,0
6,0,106.0,0.0,8,2,3.5229530428117632,94.76537441236897,1,6,0
7,1,113.0,0.0,8,3,3.501009070023592,63.01828013605755,1,6,0
7,0,120.0,0.0,8,3,3.4770183621928004,64.03504098184646,1,7,0
8,0,128.0,0.0,8,3,3.4745338648107467,63.76807917874631,1,8,0
8,0,136.0,0.0,8,2,3.4733958174608315,95.79438283433748,1,8,0
8,2,144.0,1.0,8,3,3.472531656751024,63.23731222995415,1,6,0
6,1,101.0,2.0,6,5,4.630035280969366,33.025782855271,1,5,0
4,2,67.0,4.0,6,5,4.765296879502024,33.60795161713297,1,2,0
2,3,34.0,6.0,6,6,5.006791060010818,28.595721833925428,1,-1,0
0,2,0.0,8.0,6,6,4.341254749153819,28.71578849931375,1,-2,1
0,2,0.0,10.0,6,6,4.249540031964144,28.747257371071566,2,-2,1
1,2,0.0,12.0,8,5,3.609434217233688,36.160795326054675,3,-1,1
1,4,0.0,15.0,6,7,4.239020176855882,24.960085657004452,4,-3,1
0,4,0.0,19.0,7,6,4.445544056297838,30.35517429326987,5,-4,1
0,4,0.0,22.0,5,7,6.6229419300573324,25.418082738357523,6,-4,1
2,4,0.0,26.0,7,6,4.358814479603608,30.731577461042434,7,-2,1
0,6,0.0,31.0,6,6,5.3954745925167735,28.941460034346846,8,-6,1
0,5,0.0,36.0,4,8,7.408684308284221,21.074119255328696,9,-5,1
1,5,0.0,41.0,6,6,5.635975469693972,29.49394314234694,10,-4,1
0,6,0.0,46.0,5,7,7.4910340432916716,25.150028945992396,11,-6,1
0,5,0.0,51.0,2,9,21.503415709174963,18.84329170873319,12,-5,1
1,5,0.0,56.0,3,8,14.688442098521927,22.188946831061685,13,-4,1
0,6,0.0,61.0,4,8,11.185037280618205,22.149958802726104,14,-6,1
0,5,0.0,66.0,2,9,22.17925072588742,19.205938553121808,15,-5,1
1,5,0.0,71.0,3,8,13.851395176008033,21.990698428852106,16,-4,1
0,7,0.0,77.0,3,9,14.843776495960341,19.46365015255379,17,-7,1
0,6,0.0,83.0,2,10,22.048796064497793,16.997770418217307,18,-6,1
1,6,0.0,89.0,2,10,21.9050886615109,17.164564026834693,19,-5,1
0,7,0.0,96.0,3,9,14.466259153031999,19.329687507324415,20,-7,1
0,9,0.0,104.0,3,10,15.702034099175679,17.376608876800173,21,-9,1
0,8,0.0,112.0,1,11,45.132509373249405,15.50343813649123,22,-8,1
1,8,0.0,120.0,3,10,14.418360814965851,17.36842233452212,23,-7,1
0,9,0.0,129.0,3,10,15.343462085559475,17.366617999611123,24,-9,1
0,10,0.0,139.0,1,11,45.294997461168094,15.380308399492781,25,-10,1
1,10,0.0,149.0,3,10,14.23046914186792,17.364215261004386,26,-9,1
0,10,0.0,159.0,3,10,15.788335493581357,17.364093681456513,27,-10,1
0,10,0.0,169.0,3,10,15.231435944270018,17.364028176529025,28,-10,1
2,10,1.0,179.0,3,10,14.555381456079944,17.36401946122575,29,-8,1
1,10,2.0,189.0,3,10,14.356619939619728,17.364005133950066,30,-9,1
1,8,3.0,149.0,3,10,14.383707063464854,14.975408201170154,31,-7,1
2,6,5.0,110.0,3,10,14.06849367893055,15.386766875501547,32,-4,1
2,4,7.0,73.0,3,10,13.953210543988414,15.86461799562997,33,-2,1
3,2,10.0,37.0,3,10,13.901108329721938,14.415354207206045,34,1,1
3,0,13.0,0.0,3,10,13.892663808831813,15.267063688656833,35,3,0
3,0,16.0,0.0,3,10,13.891608158403505,17.25679798530013,1,3,0
3,0,19.0,0.0,3,10,13.890153946213987,16.412155184334488,1,3,0
3,2,22.0,0.0,3,10,13.890018684391327,16.51907608433487,1,1,0
3,0,25.0,0.0,3,9,13.890013527194213,18.314206872906674,1,3,0
3,1,28.0,0.0,3,9,13.89,19.144729206390377,1,2,0
4,1,31.0,0.0,4,10,6.945,16.60245197074607,1,3,0
3,0,34.0,0.0,4,8,7.55808966667275,21.695522561659548,1,3,0
3,1,37.0,0.0,4,9,7.930225414764136,19.594055933317236,1,2,0
3,1,40.0,0.0,4,8,8.56044671827578,21.98680051429058,1,2,0
3,0,43.0,0.0,4,7,8.827132694607833,26.14700460835295,1,3,0
3,1,46.0,0.0,4,7,7.865833845488494,25.694754185743054,1,2,0
3,0,49.0,0.0,4,6,7.011652946765387,30.049674992407912,1,3,0
3,0,52.0,0.0,4,5,6.996876388474686,37.147879425911846,1,3,0
4,1,56.0,0.0,4,6,6.95189286166441,30.30719797048914,1,3,0
4,1,60.0,0.0,4,6,6.946746313915874,29.037473657951494,1,3,0
5,0,64.0,0.0,5,5,5.556529355824592,36.21798058038399,1,5,0
4,1,68.0,0.0,5,6,5.581033161644664,29.93202592411932,1,3,0
4,0,72.0,0.0,5,5,5.572280162178527,37.18022166492364,1,4,0
5,0,77.0,0.0,5,4,5.556242837372983,47.20463402283743,1,5,0
5,1,82.0,0.0,5,4,5.55615168706599,46.182116966563626,1,4,0
6,0,87.0,0.0,6,4,4.630005555209813,47.37853359106622,1,6,0
5,0,92.0,0.0,6,4,4.800124991469008,47.85840924238827,1,5,0
5,1,97.0,0.0,6,5,4.993900830241619,37.09322834008035,1,4,0
6,0,102.0,0.0,7,4,4.244320373531386,47.52108408414913,1,6,0
5,0,107.0,0.0,7,3,4.230167166329887,64.83396660446827,1,5,0
5,0,112.0,0.0,7,2,4.195022292281285,96.05968060706974,1,5,0
5,0,117.0,0.0,7,2,4.13310139999628,97.37700214459727,1,5,0
6,0,123.0,0.0,7,2,3.99898506596212,97.27842224932466,1,6,0
5,0,78.0,0.0,5,4,5.56252601102897,41.532677434796724,1,5,0
3,0,46.0,0.0,5,3,5.75098881421161,55.80903275751964,1,3,0
1,1,13.0,1.0,5,3,6.299539969853855,57.21268778601251,1,0,0
0,1,0.0,2.0,5,3,4.035352467284632,56.931159497181056,1,-1,1
0,2,0.0,3.0,5,4,5.615012592594233,39.95605386043658,2,-2,1
2,1,0.0,4.0,8,3,3.333529776736432,56.337699743150004,3,1,0
0,1,0.0,5.0,5,4,5.3755945356326285,41.59974323222822,4,-1,1
0,2,0.0,6.0,7,3,4.456836983508928,59.84869161708747,5,-2,1
1,1,0.0,7.0,5,4,6.381787008159863,44.43176578686719,6,0,1
0,1,0.0,8.0,6,3,6.537658619664616,60.876639930543966,7,-1,1
0,1,0.0,9.0,2,5,22.99118164651272,34.1531912793274,8,-1,1
2,1,0.0,10.0,4,4,7.213427886612824,43.41994986319011,9,1,1
0,2,0.0,11.0,5,4,6.646625216598734,43.72775752816081,10,-2,1
0,1,0.0,12.0,4,5,8.090391199590263,34.20726285718911,11,-1,1
1,2,0.0,14.0,4,4,8.788584069092176,43.87697948158893,12,-1,1
0,3,0.0,17.0,4,4,9.716003897799128,44.02099275593541,13,-3,1
0,4,0.0,20.0,1,7,45.73821472183801,23.903992047582044,14,-4,1
1,3,0.0,23.0,4,5,10.026973248828435,35.18401645346906,15,-2,1
0,3,0.0,26.0,4,5,11.11061710827049,35.06127199267015,16,-3,1
0,3,0.0,29.0,3,6,15.027687177106875,28.51343490269568,17,-3,1
1,4,0.0,33.0,3,5,14.052044018045999,34.90374202470387,18,-3,1
0,4,0.0,37.0,3,5,15.5692158243681,34.77395586494187,19,-4,1
1,4,0.0,41.0,3,6,10.37524179718553,28.533825233387564,20,-3,1
1,6,0.0,46.0,4,6,7.638538932645512,28.94319003863646,21,-5,1
0,5,0.0,51.0,4,6,8.644392178128525,29.04578616241675,22,-5,1
0,5,0.0,56.0,2,7,19.142541886398103,24.38484911715457,23,-5,1
1,6,0.0,61.0,4,7,9.403511625780958,24.839735093827034,24,-5,1
0,5,0.0,66.0,3,8,15.915259643801646,21.19410252772935,25,-5,1
0,6,0.0,72.0,2,8,21.735718899613712,21.283735445037024,26,-6,1
1,7,0.0,79.0,4,7,10.139221217210034,24.805934731517578,27,-6,1
1,7,0.0,86.0,5,7,5.769558827846852,24.80581921825004,28,-6,1
0,7,0.0,93.0,4,7,7.7106016691961194,24.805732377254255,29,-7,1
0,7,0.0,100.0,3,7,11.520978099564354,24.805719539561494,30,-7,1
2,5,1.0,55.0,4,7,8.327425035133805,21.56578640976269,31,-3,1
1,3,2.0,25.0,4,7,8.892985125744739,22.420082945668963,32,-2,1
1,2,3.0,15.0,4,7,8.655895630755856,23.303166709131013,33,-1,1
3,1,5.0,8.0,5,7,5.96742521338687,23.032313884629808,34,2,0
2,0,7.0,0.0,5,7,5.623831980899343,24.299525050320597,1,2,0
4,0,11.0,0.0,5,7,5.586885720082208,26.358067173472815,1,4,0
5,1,15.0,0.0,6,6,4.63780525966499,29.994805632806706,1,4,0
5,0,20.0,0.0,6,6,4.761863394227409,31.27450974877766,1,5,0
5,0,25.0,0.0,6,4,4.9326367762877945,46.28657972050675,1,5,0
6,1,30.0,0.0,7,5,4.234170439398025,37.86124447614458,1,5,0
5,0,35.0,0.0,7,4,4.293081611873046,46.1637715323844,1,5,0
5,0,40.0,0.0,7,4,4.186739509516861,47.73417532823861,1,5,0
6,0,45.0,0.0,8,3,3.5755130497546377,62.22281534775359,1,6,0
6,2,51.0,0.0,8,5,3.523526340019974,34.7892551279709,1,4,0
6,0,57.0,0.0,8,4,3.4990423537501494,44.674256140169476,1,6,0
7,0,64.0,0.0,8,4,3.4898213479545186,45.46981003823866,1,7,0
7,1,71.0,0.0,8,5,3.4774031777929064,35.51383469390411,1,6,0
8,0,79.0,0.0,8,4,3.474794266297729,46.5884976835265,1,8,0
8,1,87.0,0.0,8,5,3.4728706955962294,36.05815051653737,1,7,0
8,0,95.0,0.0,8,5,3.4725887784658354,36.05304151363798,1,8,0
8,0,103.0,0.0,8,4,3.472522828296336,46.77278548216182,1,8,0
8,2,111.0,0.0,8,6,3.472509527571952,28.882707411364905,1,6,0
8,0,119.0,0.0,8,4,3.47250440559595,45.02541974456399,1,8,0
8,0,127.0,0.0,8,4,3.4725,45.71018981162902,1,8,0
8,1,135.0,0.0,8,5,3.4725,35.635442697711106,1,7,0
8,0,143.0,0.0,8,4,3.4725,46.20544373957402,1,8,0
8,0,151.0,0.0,8,4,3.4725,47.072335041809325,1,8,0
8,1,159.0,0.0,8,5,3.4725,37.004658584641916,1,7,0
8,0,167.0,0.0,8,4,3.4725,47.81628148577584,1,8,0
8,0,175.0,0.0,8,4,3.4725,48.558615669325924,1,8,0
8,0,183.0,0.0,8,3,3.4725,63.39210424249004,1,8,0
8,0,191.0,0.0,8,2,3.4725,97.02875708094098,1,8,0
8,0,199.0,0.0,8,2,3.4725,98.1310110483216,1,8,0
6,1,144.0,0.0,6,5,4.63,33.01952639175815,1,5,0
4,0,96.0,0.0,6,4,4.743593672107362,41.96279087931994,1,4,0
2,2,48.0,1.0,6,5,5.046690981228475,31.78438304125019,1,0,0
0,1,0.0,2.0,7,4,2.834026197610484,42.397539079911056,1,-1,1
0,1,0.0,3.0,6,5,4.463203321848183,33.53572079774945,2,-1,1
1,2,0.0,4.0,9,4,3.222540753302347,44.65649118033653,3,-1,1
1,1,0.0,5.0,6,6,4.6463558200312365,27.829117083532964,4,0,1
0,2,0.0,7.0,7,5,4.787374306186785,34.77815530845328,5,-2,1
1,2,0.0,9.0,5,6,5.697317402405051,27.810222458748267,6,-1,1
1,2,0.0,11.0,7,5,4.43687728421323,34.50187136891658,7,-1,1
0,2,0.0,13.0,5,5,5.847065642777469,34.28687243594264,8,-2,1
1,2,0.0,15.0,7,4,4.636544083400058,43.44185958979885,9,-1,1
1,3,0.0,18.0,5,5,7.04361158896541,33.81518848732988,10,-2,1
0,4,0.0,22.0,5,5,6.3945591685676835,33.891410805409905,11,-4,1
0,4,0.0,26.0,4,5,9.71646222599723,34.23495651703952,12,-4,1
0,5,0.0,30.0,4,6,9.650498873511326,28.400564462925036,13,-5,1
0,4,0.0,34.0,3,6,15.661933081609638,28.524312118014944,14,-4,1
0,4,0.0,38.0,3,5,16.305487871316497,34.97830179061533,15,-4,1
0,4,0.0,42.0,1,6,54.7714528569044,28.669419379613164,16,-4,1
0,4,0.0,46.0,1,5,53.684352537409715,34.99443588958478,17,-4,1
0,5,0.0,50.0,1,6,55.36390498264445,28.947997508684438,18,-5,1
0,6,0.0,55.0,0,7,55.56,24.89056115904298,19,-6,1
0,5,0.0,60.0,0,7,55.56,25.002539052089894,20,-5,1
0,6,0.0,65.0,0,8,55.56,21.905961636412222,21,-6,1
1,6,0.0,71.0,1,8,41.67,21.96737432908295,22,-5,1
0,6,0.0,76.0,1,8,43.11581996677444,21.84923107573595,23,-6,1
0,6,0.0,82.0,1,8,44.88109937762376,21.73719717156954,24,-6,1
0,8,0.0,90.0,1,8,46.62685372732114,21.70899314525554,25,-8,1
0,8,0.0,98.0,1,8,48.66116955322679,21.70649332448607,26,-8,1
0,9,0.0,106.0,0,10,55.56,16.825291658831173,27,-9,1
1,8,0.0,114.0,1,10,41.67,17.12275294082054,28,-7,1
